案件, 縣市, 鄉鎮市區, 同意票數, 不同意票數, 有效票數, 投票權人數
c13, 嘉義縣, 溪口鄉, 3716, 2754, 6470, 13105
c13, 嘉義縣, 番路鄉, 2438, 2903, 5341, 10156
c13, 嘉義縣, 竹崎鄉, 7748, 7724, 15472, 31228
c13, 嘉義縣, 義竹鄉, 4412, 3735, 8147, 16647
c13, 嘉義縣, 阿里山鄉, 668, 1415, 2083, 4691
c13, 嘉義縣, 鹿草鄉, 3491, 2765, 6256, 13937
c13, 基隆市, , 68736, 90381, 159117, 320030
c13, 基隆市, 七堵區, 10557, 12865, 23422, 46256
c13, 基隆市, 中山區, 9114, 11334, 20448, 41856
c13, 基隆市, 中正區, 8903, 11755, 20658, 45545
c13, 基隆市, 仁愛區, 8790, 10057, 18847, 36738
c13, 基隆市, 信義區, 9344, 14048, 23392, 46014
c13, 基隆市, 安樂區, 14810, 20552, 35362, 70396
c13, 基隆市, 暖暖區, 7218, 9770, 16988, 33225
c13, 宜蘭縣, , 102924, 101242, 204166, 386089
c13, 宜蘭縣, 三星鄉, 5141, 4384, 9525, 19051
c13, 宜蘭縣, 五結鄉, 9229, 8750, 17979, 34892
c13, 宜蘭縣, 冬山鄉, 12475, 11161, 23636, 45405
c13, 宜蘭縣, 南澳鄉, 672, 1924, 2596, 4644
c13, 宜蘭縣, 員山鄉, 7425, 6801, 14226, 28131
c13, 宜蘭縣, 壯圍鄉, 6448, 5286, 11734, 21447
c13, 宜蘭縣, 大同鄉, 829, 1487, 2316, 4935
c13, 宜蘭縣, 宜蘭市, 20491, 22551, 43042, 79167
c13, 宜蘭縣, 礁溪鄉, 8420, 7666, 16086, 31084
c13, 宜蘭縣, 羅東鎮, 15860, 15867, 31727, 57686
c13, 宜蘭縣, 蘇澳鎮, 9632, 8737, 18369, 34512
c13, 宜蘭縣, 頭城鎮, 6302, 6628, 12930, 25135
c13, 屏東縣, , 180402, 177106, 357508, 711720
c13, 屏東縣, 三地門鄉, 1159, 2072, 3231, 6373
c13, 屏東縣, 九如鄉, 5803, 4169, 9972, 19132
c13, 屏東縣, 佳冬鄉, 4645, 3506, 8151, 17063
c13, 屏東縣, 來義鄉, 901, 2490, 3391, 6257
c13, 屏東縣, 內埔鄉, 11532, 10690, 22222, 47558
c13, 屏東縣, 南州鄉, 2691, 2109, 4800, 9479
c13, 屏東縣, 屏東市, 40920, 47103, 88023, 170148
c13, 屏東縣, 崁頂鄉, 3400, 2820, 6220, 12270
c13, 屏東縣, 恆春鎮, 5658, 5977, 11635, 25661
c13, 屏東縣, 新園鄉, 8686, 6597, 15283, 30706
c13, 屏東縣, 新埤鄉, 2345, 2017, 4362, 9033
c13, 屏東縣, 春日鄉, 438, 739, 1177, 3923
c13, 屏東縣, 東港鎮, 10734, 9353, 20087, 39495
c13, 屏東縣, 枋寮鄉, 5601, 5322, 10923, 21394
c13, 屏東縣, 枋山鄉, 1336, 1123, 2459, 4856
c13, 屏東縣, 林邊鄉, 4800, 3582, 8382, 15691
c13, 屏東縣, 泰武鄉, 821, 1705, 2526, 4344
c13, 屏東縣, 滿州鄉, 1516, 1526, 3042, 7206
c13, 屏東縣, 潮州鎮, 11749, 11734, 23483, 46444
c13, 屏東縣, 牡丹鄉, 624, 1091, 1715, 4314
c13, 屏東縣, 獅子鄉, 558, 1421, 1979, 4230
c13, 屏東縣, 琉球鄉, 2007, 2413, 4420, 10706
c13, 屏東縣, 瑪家鄉, 1118, 2186, 3304, 5663
c13, 屏東縣, 竹田鄉, 4570, 3875, 8445, 15353
c13, 屏東縣, 萬丹鄉, 11585, 10424, 22009, 43478
c13, 屏東縣, 萬巒鄉, 5053, 3867, 8920, 17945
c13, 屏東縣, 車城鄉, 1726, 1389, 3115, 7595
c13, 屏東縣, 里港鄉, 6451, 5210, 11661, 22128
c13, 屏東縣, 長治鄉, 6734, 6835, 13569, 26256
c13, 屏東縣, 霧臺鄉, 477, 1108, 1585, 2950
c13, 屏東縣, 高樹鄉, 6107, 4502, 10609, 21697
c13, 屏東縣, 鹽埔鄉, 5568, 5464, 11032, 22402
c13, 屏東縣, 麟洛鄉, 3089, 2687, 5776, 9970
c13, 彰化縣, , 263529, 320975, 584504, 1066994
c13, 彰化縣, 二林鎮, 9219, 12239, 21458, 42976
c13, 彰化縣, 二水鄉, 3741, 3952, 7693, 13339
c13, 彰化縣, 伸港鄉, 7149, 9123, 16272, 30407
c13, 彰化縣, 北斗鎮, 6964, 8461, 15425, 27593
c13, 彰化縣, 和美鎮, 17982, 23021, 41003, 75286
c13, 彰化縣, 員林市, 24024, 31703, 55727, 102028
c13, 彰化縣, 埔心鄉, 7892, 9368, 17260, 29642
c13, 彰化縣, 埔鹽鄉, 6447, 9403, 15850, 28026
c13, 彰化縣, 埤頭鄉, 5962, 7295, 13257, 25677
c13, 彰化縣, 大城鄉, 2427, 2958, 5385, 14713
c13, 彰化縣, 大村鄉, 7869, 9844, 17713, 31492
c13, 彰化縣, 彰化市, 49902, 60848, 110750, 190995
c13, 彰化縣, 永靖鄉, 8051, 9655, 17706, 31239
c13, 彰化縣, 溪州鄉, 6310, 6266, 12576, 25405
c13, 彰化縣, 溪湖鎮, 10763, 14344, 25107, 45147
c13, 彰化縣, 田中鎮, 8539, 10801, 19340, 35391
c13, 彰化縣, 田尾鄉, 5934, 7252, 13186, 23179
c13, 彰化縣, 社頭鄉, 9417, 10689, 20106, 36306
c13, 彰化縣, 福興鄉, 10101, 10335, 20436, 39745
c13, 彰化縣, 秀水鄉, 8386, 10036, 18422, 32394
c13, 彰化縣, 竹塘鄉, 3075, 3532, 6607, 12821
c13, 彰化縣, 線西鄉, 3468, 4493, 7961, 14065
c13, 彰化縣, 芬園鄉, 4761, 5964, 10725, 20408
c13, 彰化縣, 花壇鄉, 9653, 12116, 21769, 38924
c13, 彰化縣, 芳苑鄉, 6731, 6926, 13657, 29291
c13, 彰化縣, 鹿港鎮, 18762, 20351, 39113, 70505
c13, 新北市, , 807514, 985763, 1793277, 3375513
c13, 新北市, 三峽區, 21638, 26238, 47876, 94291
c13, 新北市, 三芝區, 4301, 5036, 9337, 20119
c13, 新北市, 三重區, 89027, 87000, 176027, 329846
c13, 新北市, 中和區, 78167, 112782, 190949, 355978
c13, 新北市, 五股區, 18149, 18856, 37005, 72443
c13, 新北市, 八里區, 7582, 9078, 16660, 32970
c13, 新北市, 土城區, 48850, 56610, 105460, 200783
c13, 新北市, 坪林區, 1546, 1354, 2900, 5891
c13, 新北市, 平溪區, 1025, 955, 1980, 4321
c13, 新北市, 新店區, 53250, 91275, 144525, 264053
c13, 新北市, 新莊區, 90070, 98684, 188754, 344981
c13, 新北市, 板橋區, 119330, 132183, 251513, 463411
c13, 新北市, 林口區, 19747, 26923, 46670, 86203
c13, 新北市, 樹林區, 38133, 42649, 80782, 152102
c13, 新北市, 永和區, 40769, 66263, 107032, 187798
c13, 新北市, 汐止區, 37770, 50984, 88754, 173831
c13, 新北市, 泰山區, 15601, 18739, 34340, 64252
c13, 新北市, 淡水區, 31732, 43633, 75365, 147272
c13, 新北市, 深坑區, 4965, 6014, 10979, 20624
c13, 新北市, 烏來區, 1161, 1575, 2736, 5264
c13, 新北市, 瑞芳區, 7444, 8779, 16223, 35036
c13, 新北市, 石碇區, 1705, 1647, 3352, 6861
c13, 新北市, 石門區, 2352, 2829, 5181, 10528
c13, 新北市, 萬里區, 4214, 4872, 9086, 19297
c13, 新北市, 蘆洲區, 42796, 42780, 85576, 167457
c13, 新北市, 貢寮區, 2671, 2216, 4887, 11279
c13, 新北市, 金山區, 4298, 4686, 8984, 18978
c13, 新北市, 雙溪區, 1751, 1942, 3693, 7999
c13, 新北市, 鶯歌區, 17470, 19181, 36651, 71645
c13, 新竹市, , 80567, 111788, 192355, 351775
c13, 新竹市, 北區, 28399, 38393, 66792, 123122
c13, 新竹市, 東區, 36854, 53513, 90367, 163757
c13, 新竹市, 香山區, 15314, 19882, 35196, 64896
c13, 新竹縣, , 89171, 151859, 241030, 445051
c13, 新竹縣, 五峰鄉, 634, 1208, 1842, 3997
c13, 新竹縣, 北埔鄉, 1630, 2800, 4430, 8180
c13, 新竹縣, 寶山鄉, 2789, 4489, 7278, 12973
c13, 新竹縣, 尖石鄉, 1322, 2023, 3345, 7364
c13, 新竹縣, 峨眉鄉, 1108, 1764, 2872, 5068
c13, 新竹縣, 新埔鎮, 5618, 9947, 15565, 28894
c13, 新竹縣, 新豐鄉, 9188, 15404, 24592, 45790
c13, 新竹縣, 橫山鄉, 2181, 4120, 6301, 11346
c13, 新竹縣, 湖口鄉, 12177, 22044, 34221, 63511
c13, 新竹縣, 竹北市, 30388, 46425, 76813, 137129
c13, 新竹縣, 竹東鎮, 13976, 26778, 40754, 78794
c13, 新竹縣, 芎林鄉, 3394, 6271, 9665, 17293
c13, 新竹縣, 關西鎮, 4766, 8586, 13352, 24712
c13, 桃園市, , 372182, 524453, 896635, 1801823
c13, 桃園市, 中壢區, 65661, 104366, 170027, 334402
c13, 桃園市, 八德區, 33762, 46266, 80028, 165065
c13, 桃園市, 大園區, 16658, 19025, 35683, 73900
c13, 桃園市, 大溪區, 17905, 21660, 39565, 78285
c13, 桃園市, 平鎮區, 36737, 57455, 94192, 183560
c13, 桃園市, 復興區, 1806, 3097, 4903, 9766
c13, 桃園市, 新屋區, 9811, 12325, 22136, 41461
c13, 桃園市, 桃園區, 76752, 100610, 177362, 359790
c13, 桃園市, 楊梅區, 25154, 42561, 67715, 137917
c13, 桃園市, 蘆竹區, 28046, 35267, 63313, 129252
c13, 桃園市, 觀音區, 12464, 14403, 26867, 55149
c13, 桃園市, 龍潭區, 19021, 33219, 52240, 101574
c13, 桃園市, 龜山區, 28405, 34199, 62604, 131702
c13, 澎湖縣, , 16396, 23036, 39432, 90405
c13, 澎湖縣, 七美鄉, 437, 522, 959, 3374
c13, 澎湖縣, 望安鄉, 838, 934, 1772, 4628
c13, 澎湖縣, 湖西鄉, 2445, 3017, 5462, 12741
c13, 澎湖縣, 白沙鄉, 1526, 1997, 3523, 8625
c13, 澎湖縣, 西嶼鄉, 1206, 1232, 2438, 7382
c13, 澎湖縣, 馬公市, 9944, 15334, 25278, 53655
c13, 臺中市, , 554566, 726864, 1281430, 2295642
c13, 臺中市, 中區, 3924, 4112, 8036, 14696
c13, 臺中市, 北區, 29447, 39060, 68507, 124621
c13, 臺中市, 北屯區, 52336, 74638, 126974, 227720
c13, 臺中市, 南區, 27658, 33699, 61357, 103643
c13, 臺中市, 南屯區, 33372, 45708, 79080, 135448
c13, 臺中市, 后里區, 10863, 14165, 25028, 44962
c13, 臺中市, 和平區, 2060, 3598, 5658, 9498
c13, 臺中市, 外埔區, 6256, 8799, 15055, 27059
c13, 臺中市, 大安區, 4122, 5051, 9173, 16520
c13, 臺中市, 大甲區, 15257, 19469, 34726, 63069
c13, 臺中市, 大肚區, 11483, 14998, 26481, 47457
c13, 臺中市, 大里區, 41337, 51702, 93039, 171769
c13, 臺中市, 大雅區, 17763, 24830, 42593, 77189
c13, 臺中市, 太平區, 35443, 47614, 83057, 157926
c13, 臺中市, 新社區, 4811, 6058, 10869, 20860
c13, 臺中市, 東勢區, 9348, 14659, 24007, 43181
c13, 臺中市, 東區, 16941, 19589, 36530, 64291
c13, 臺中市, 梧棲區, 11670, 14094, 25764, 47040
c13, 臺中市, 沙鹿區, 17498, 23018, 40516, 74207
c13, 臺中市, 清水區, 17895, 22161, 40056, 71528
c13, 臺中市, 潭子區, 21605, 28122, 49727, 89487
c13, 臺中市, 烏日區, 15313, 19254, 34567, 61705
c13, 臺中市, 石岡區, 3080, 4148, 7228, 12880
c13, 臺中市, 神岡區, 14344, 16724, 31068, 54565
c13, 臺中市, 西區, 24080, 30113, 54193, 95040
c13, 臺中市, 西屯區, 42283, 60892, 103175, 183814
c13, 臺中市, 豐原區, 35654, 43291, 78945, 136658
c13, 臺中市, 霧峰區, 13869, 17722, 31591, 55225
c13, 臺中市, 龍井區, 14854, 19576, 34430, 63584
c13, 臺北市, , 549973, 701711, 1251684, 2228430
c13, 臺北市, 中山區, 50424, 57828, 108252, 195148
c13, 臺北市, 中正區, 31050, 41827, 72877, 128292
c13, 臺北市, 信義區, 45488, 61995, 107483, 190444
c13, 臺北市, 內湖區, 57038, 77667, 134705, 236824
c13, 臺北市, 北投區, 53284, 63271, 116555, 213250
c13, 臺北市, 南港區, 25347, 32271, 57618, 101907
c13, 臺北市, 士林區, 63841, 70300, 134141, 241854
c13, 臺北市, 大同區, 31712, 29039, 60751, 107557
c13, 臺北市, 大安區, 58256, 83873, 142129, 252645
c13, 臺北市, 文山區, 50746, 80777, 131523, 227211
c13, 臺北市, 松山區, 40881, 56482, 97363, 169278
c13, 臺北市, 萬華區, 41906, 46381, 88287, 164020
c13, 臺南市, , 420409, 376916, 797325, 1594821
c13, 臺南市, 七股區, 5398, 3748, 9146, 19950
c13, 臺南市, 下營區, 5732, 3964, 9696, 20947
c13, 臺南市, 中西區, 19112, 16001, 35113, 65261
c13, 臺南市, 仁德區, 16551, 16740, 33291, 64632
c13, 臺南市, 佳里區, 14077, 11615, 25692, 50407
c13, 臺南市, 六甲區, 5182, 3886, 9068, 19144
c13, 臺南市, 北區, 29375, 28648, 58023, 110906
c13, 臺南市, 北門區, 2304, 1803, 4107, 9925
c13, 臺南市, 南化區, 1690, 1811, 3501, 7786
c13, 臺南市, 南區, 29421, 25046, 54467, 108650
c13, 臺南市, 善化區, 10715, 8929, 19644, 39950
c13, 臺南市, 大內區, 2317, 1737, 4054, 8654
c13, 臺南市, 學甲區, 6136, 4365, 10501, 22567
c13, 臺南市, 安南區, 43287, 37148, 80435, 159654
c13, 臺南市, 安定區, 7400, 5895, 13295, 26104
c13, 臺南市, 安平區, 13735, 13614, 27349, 55379
c13, 臺南市, 官田區, 5375, 3614, 8989, 18675
c13, 臺南市, 將軍區, 4851, 3218, 8069, 17754
c13, 臺南市, 山上區, 1588, 1170, 2758, 6511
c13, 臺南市, 左鎮區, 1051, 820, 1871, 4418
c13, 臺南市, 後壁區, 5630, 3985, 9615, 20841
c13, 臺南市, 新化區, 9846, 9131, 18977, 37296
c13, 臺南市, 新市區, 8670, 7063, 15733, 30386
c13, 臺南市, 新營區, 15671, 16160, 31831, 64949
c13, 臺南市, 東區, 39193, 42054, 81247, 153359
c13, 臺南市, 東山區, 3823, 3010, 6833, 18471
c13, 臺南市, 柳營區, 4986, 3974, 8960, 18804
c13, 臺南市, 楠西區, 1650, 2029, 3679, 8528
c13, 臺南市, 歸仁區, 15705, 13920, 29625, 57387
c13, 臺南市, 永康區, 48369, 50117, 98486, 195001
c13, 臺南市, 玉井區, 2695, 3045, 5740, 12357
c13, 臺南市, 白河區, 6281, 4451, 10732, 24894
c13, 臺南市, 西港區, 5737, 4361, 10098, 21564
c13, 臺南市, 關廟區, 8288, 7200, 15488, 29913
c13, 臺南市, 鹽水區, 6084, 4506, 10590, 22121
c13, 臺南市, 麻豆區, 11585, 7284, 18869, 37963
c13, 臺南市, 龍崎區, 899, 854, 1753, 3713
c13, 臺東縣, , 33959, 55792, 89751, 185996
c13, 臺東縣, 卑南鄉, 3064, 4252, 7316, 14976
c13, 臺東縣, 大武鄉, 915, 1442, 2357, 5266
c13, 臺東縣, 太麻里鄉, 1819, 2565, 4384, 9666
c13, 臺東縣, 延平鄉, 462, 977, 1439, 2930
c13, 臺東縣, 成功鎮, 1958, 3637, 5595, 12426
c13, 臺東縣, 東河鄉, 1212, 1835, 3047, 7635
c13, 臺東縣, 池上鄉, 1293, 1841, 3134, 7162
c13, 臺東縣, 海端鄉, 523, 1084, 1607, 3278
c13, 臺東縣, 綠島鄉, 520, 1005, 1525, 3579
c13, 臺東縣, 臺東市, 16986, 28706, 45692, 87803
c13, 臺東縣, 蘭嶼鄉, 645, 859, 1504, 4181
c13, 臺東縣, 達仁鄉, 512, 1133, 1645, 3137
c13, 臺東縣, 金峰鄉, 473, 1125, 1598, 3028
c13, 臺東縣, 長濱鄉, 927, 1458, 2385, 6484
c13, 臺東縣, 關山鎮, 1337, 2230, 3567, 7509
c13, 臺東縣, 鹿野鄉, 1313, 1643, 2956, 6936
c13, 花蓮縣, , 49349, 88466, 137815, 278059
c13, 花蓮縣, 光復鄉, 1921, 3428, 5349, 11417
c13, 花蓮縣, 卓溪鄉, 792, 1745, 2537, 4947
c13, 花蓮縣, 吉安鄉, 12483, 23812, 36295, 72116
c13, 花蓮縣, 壽豐鄉, 3200, 4894, 8094, 15847
c13, 花蓮縣, 富里鄉, 1492, 2331, 3823, 9065
c13, 花蓮縣, 新城鄉, 3203, 5586, 8789, 17029
c13, 花蓮縣, 玉里鎮, 3227, 5640, 8867, 20650
c13, 花蓮縣, 瑞穗鄉, 1706, 3005, 4711, 10279
c13, 花蓮縣, 秀林鄉, 2351, 3600, 5951, 12562
c13, 花蓮縣, 花蓮市, 15490, 28503, 43993, 84807
c13, 花蓮縣, 萬榮鄉, 1000, 1684, 2684, 5269
c13, 花蓮縣, 豐濱鄉, 678, 1046, 1724, 4395
c13, 花蓮縣, 鳳林鎮, 1806, 3192, 4998, 9676
c13, 苗栗縣, , 97041, 152791, 249832, 461580
c13, 苗栗縣, 三灣鄉, 1147, 2026, 3173, 5852
c13, 苗栗縣, 三義鄉, 2653, 5168, 7821, 13889
c13, 苗栗縣, 公館鄉, 5861, 9817, 15678, 28318
c13, 苗栗縣, 卓蘭鎮, 3658, 4765, 8423, 14772
c13, 苗栗縣, 南庄鄉, 1507, 2539, 4046, 8784
c13, 苗栗縣, 大湖鄉, 2284, 4100, 6384, 12653
c13, 苗栗縣, 後龍鎮, 7316, 8765, 16081, 30948
c13, 苗栗縣, 泰安鄉, 1078, 2158, 3236, 5180
c13, 苗栗縣, 獅潭鄉, 675, 1240, 1915, 3968
c13, 苗栗縣, 竹南鎮, 15174, 21684, 36858, 68528
c13, 苗栗縣, 苑裡鎮, 10084, 11096, 21180, 38890
c13, 苗栗縣, 苗栗市, 13675, 27546, 41221, 74249
c13, 苗栗縣, 西湖鄉, 1213, 2121, 3334, 6382
c13, 苗栗縣, 通霄鎮, 6886, 8240, 15126, 29709
c13, 苗栗縣, 造橋鄉, 2281, 3679, 5960, 11027
c13, 苗栗縣, 銅鑼鄉, 2919, 5279, 8198, 15424
c13, 苗栗縣, 頭份市, 16346, 29011, 45357, 83617
c13, 苗栗縣, 頭屋鄉, 2284, 3557, 5841, 9390
c13, 連江縣, , 1176, 4390, 5566, 11205
c13, 連江縣, 北竿鄉, 215, 853, 1068, 2125
c13, 連江縣, 南竿鄉, 658, 2524, 3182, 6461
c13, 連江縣, 東引鄉, 122, 431, 553, 1138
c13, 連江縣, 莒光鄉, 181, 582, 763, 1481
c13, 金門縣, , 9644, 32014, 41658, 122695
c13, 金門縣, 烈嶼鄉, 790, 3255, 4045, 11676
c13, 金門縣, 烏坵鄉, 43, 115, 158, 567
c13, 金門縣, 金城鎮, 2880, 9719, 12599, 37815
c13, 金門縣, 金寧鄉, 2506, 7185, 9691, 28162
c13, 金門縣, 金沙鎮, 1336, 4889, 6225, 18560
c13, 金門縣, 金湖鎮, 2089, 6851, 8940, 25915
c13, 雲林縣, , 139350, 150404, 289754, 584480
c13, 雲林縣, 二崙鄉, 6007, 4882, 10889, 23367
c13, 雲林縣, 元長鄉, 4961, 4519, 9480, 22830
c13, 雲林縣, 北港鎮, 8945, 8645, 17590, 33958
c13, 雲林縣, 口湖鄉, 5904, 4971, 10875, 24193
c13, 雲林縣, 古坑鄉, 6473, 7378, 13851, 27477
c13, 雲林縣, 四湖鄉, 4104, 3832, 7936, 20983
c13, 雲林縣, 土庫鎮, 5972, 6117, 12089, 24412
c13, 雲林縣, 大埤鄉, 4160, 4038, 8198, 16509
c13, 雲林縣, 崙背鄉, 4948, 4833, 9781, 21050
c13, 雲林縣, 斗六市, 21383, 28507, 49890, 89761
c13, 雲林縣, 斗南鎮, 9624, 11149, 20773, 38138
c13, 雲林縣, 東勢鄉, 3163, 3039, 6202, 13239
c13, 雲林縣, 林內鄉, 3758, 4413, 8171, 15551
c13, 雲林縣, 水林鄉, 5439, 4099, 9538, 22508
c13, 雲林縣, 臺西鄉, 4206, 4886, 9092, 21125
c13, 雲林縣, 莿桐鄉, 6611, 6226, 12837, 24570
c13, 雲林縣, 虎尾鎮, 13438, 16721, 30159, 58167
c13, 雲林縣, 褒忠鄉, 2827, 2858, 5685, 11381
c13, 雲林縣, 西螺鎮, 9923, 9723, 19646, 38142
c13, 雲林縣, 麥寮鄉, 7504, 9568, 17072, 37119
c13, 高雄市, , 658515, 695878, 1354393, 2353342
c13, 高雄市, 三民區, 84073, 84839, 168912, 289519
c13, 高雄市, 仁武區, 21146, 21092, 42238, 73611
c13, 高雄市, 內門區, 3104, 2956, 6060, 13002
c13, 高雄市, 六龜區, 2314, 2752, 5066, 11501
c13, 高雄市, 前金區, 7305, 7122, 14427, 23928
c13, 高雄市, 前鎮區, 45971, 46826, 92797, 161797
c13, 高雄市, 大寮區, 27099, 26851, 53950, 97309
c13, 高雄市, 大樹區, 10872, 9517, 20389, 36772
c13, 高雄市, 大社區, 8762, 7966, 16728, 30046
c13, 高雄市, 小港區, 37792, 38427, 76219, 132733
c13, 高雄市, 岡山區, 22483, 26291, 48774, 81244
c13, 高雄市, 左營區, 41066, 55024, 96090, 161367
c13, 高雄市, 彌陀區, 4807, 4929, 9736, 16487
c13, 高雄市, 新興區, 13820, 13072, 26892, 44355
c13, 高雄市, 旗山區, 9062, 8518, 17580, 31996
c13, 高雄市, 旗津區, 7375, 5403, 12778, 24860
c13, 高雄市, 杉林區, 2294, 2488, 4782, 10607
c13, 高雄市, 林園區, 16857, 15245, 32102, 59129
c13, 高雄市, 桃源區, 548, 1289, 1837, 3498
c13, 高雄市, 梓官區, 9243, 8514, 17757, 31025
c13, 高雄市, 楠梓區, 41039, 47325, 88364, 153132
c13, 高雄市, 橋頭區, 10943, 8929, 19872, 32565
c13, 高雄市, 永安區, 3574, 3744, 7318, 12001
c13, 高雄市, 湖內區, 7333, 6741, 14074, 25729
c13, 高雄市, 燕巢區, 7213, 7164, 14377, 26012
c13, 高雄市, 田寮區, 1838, 1344, 3182, 6671
c13, 高雄市, 甲仙區, 1133, 1390, 2523, 5417
c13, 高雄市, 美濃區, 7983, 10596, 18579, 35311
c13, 高雄市, 苓雅區, 43358, 45565, 88923, 146786
c13, 高雄市, 茂林區, 337, 738, 1075, 1615
c13, 高雄市, 茄萣區, 7266, 6458, 13724, 26212
c13, 高雄市, 路竹區, 12332, 12501, 24833, 43850
c13, 高雄市, 那瑪夏區, 495, 932, 1427, 2424
c13, 高雄市, 阿蓮區, 6635, 6419, 13054, 24534
c13, 高雄市, 鳥松區, 11883, 11317, 23200, 39191
c13, 高雄市, 鳳山區, 80679, 93732, 174411, 300510
c13, 高雄市, 鹽埕區, 7028, 5717, 12745, 21617
c13, 高雄市, 鼓山區, 31453, 36145, 67598, 114979
c14, 全國, , 3382286, 6949697, 10331983, 19757067
c14, 南投縣, , 64424, 169616, 234040, 427089
c14, 南投縣, 中寮鄉, 1881, 5238, 7119, 13181
c14, 南投縣, 仁愛鄉, 1833, 4971, 6804, 12589
c14, 南投縣, 信義鄉, 1752, 5884, 7636, 13299
c14, 南投縣, 南投市, 13599, 35060, 48659, 84328
c14, 南投縣, 名間鄉, 5059, 13700, 18759, 33408
c14, 南投縣, 國姓鄉, 2278, 6513, 8791, 16597
c14, 南投縣, 埔里鎮, 9897, 27617, 37514, 68763
c14, 南投縣, 水里鄉, 2209, 5887, 8096, 15458
c14, 南投縣, 竹山鎮, 6548, 17847, 24395, 47034
c14, 南投縣, 草屯鎮, 13144, 32838, 45982, 82922
c14, 南投縣, 集集鎮, 1468, 3726, 5194, 9611
c14, 南投縣, 魚池鄉, 2215, 4904, 7119, 13958
c14, 南投縣, 鹿谷鄉, 2541, 5431, 7972, 15941
c14, 嘉義市, , 37776, 77841, 115617, 221553
c14, 嘉義市, 東區, 17757, 34768, 52525, 100647
c14, 嘉義市, 西區, 20019, 43073, 63092, 120906
c14, 嘉義縣, , 61462, 144616, 206078, 442775
c14, 嘉義縣, 中埔鄉, 5013, 11948, 16961, 39139
c14, 嘉義縣, 六腳鄉, 2355, 5572, 7927, 20821
c14, 嘉義縣, 大埔鄉, 612, 1454, 2066, 3999
c14, 嘉義縣, 大林鎮, 3920, 9033, 12953, 26922
c14, 嘉義縣, 太保市, 4847, 10763, 15610, 31568
c14, 嘉義縣, 布袋鎮, 2878, 7679, 10557, 23965
c14, 嘉義縣, 新港鄉, 4181, 9079, 13260, 27342
c14, 嘉義縣, 朴子市, 5003, 11776, 16779, 35191
c14, 嘉義縣, 東石鄉, 2032, 5889, 7921, 21915
c14, 嘉義縣, 梅山鄉, 2473, 6061, 8534, 17083
c14, 嘉義縣, 民雄鄉, 9608, 20757, 30365, 61209
c14, 嘉義縣, 水上鄉, 6509, 14932, 21441, 43857
c14, 嘉義縣, 溪口鄉, 1945, 4013, 5958, 13105
c14, 嘉義縣, 番路鄉, 1364, 3923, 5287, 10156
c14, 嘉義縣, 竹崎鄉, 4207, 10831, 15038, 31228
c14, 嘉義縣, 義竹鄉, 2239, 5294, 7533, 16647
c14, 嘉義縣, 阿里山鄉, 437, 1639, 2076, 4691
c14, 嘉義縣, 鹿草鄉, 1839, 3973, 5812, 13937
c14, 基隆市, , 53224, 103741, 156965, 320030
c14, 基隆市, 七堵區, 7825, 15342, 23167, 46256
c14, 基隆市, 中山區, 6749, 13396, 20145, 41856
c14, 基隆市, 中正區, 6497, 13633, 20130, 45545
c14, 基隆市, 仁愛區, 6151, 12100, 18251, 36738
c14, 基隆市, 信義區, 7688, 15505, 23193, 46014
c14, 基隆市, 安樂區, 12394, 22700, 35094, 70396
c14, 基隆市, 暖暖區, 5920, 11065, 16985, 33225
c14, 宜蘭縣, , 66039, 133819, 199858, 386089
c14, 宜蘭縣, 三星鄉, 2905, 6235, 9140, 19051
c14, 宜蘭縣, 五結鄉, 5805, 11661, 17466, 34892
c14, 宜蘭縣, 冬山鄉, 7599, 15447, 23046, 45405
c14, 宜蘭縣, 南澳鄉, 486, 2151, 2637, 4644
c14, 宜蘭縣, 員山鄉, 4660, 9221, 13881, 28131
c14, 宜蘭縣, 壯圍鄉, 3966, 7329, 11295, 21447
c14, 宜蘭縣, 大同鄉, 556, 2141, 2697, 4935
c14, 宜蘭縣, 宜蘭市, 14241, 28110, 42351, 79167
c14, 宜蘭縣, 礁溪鄉, 5114, 10560, 15674, 31084
c14, 宜蘭縣, 羅東鎮, 10777, 20418, 31195, 57686
c14, 宜蘭縣, 蘇澳鎮, 5786, 11967, 17753, 34512
c14, 宜蘭縣, 頭城鎮, 4144, 8579, 12723, 25135
c14, 屏東縣, , 105349, 238235, 343584, 711720
c14, 屏東縣, 三地門鄉, 938, 2463, 3401, 6373
c14, 屏東縣, 九如鄉, 2870, 6438, 9308, 19132
c14, 屏東縣, 佳冬鄉, 2422, 5049, 7471, 17063
c14, 屏東縣, 來義鄉, 788, 2692, 3480, 6257
c14, 屏東縣, 內埔鄉, 6425, 14587, 21012, 47558
c14, 屏東縣, 南州鄉, 1592, 2968, 4560, 9479
c14, 屏東縣, 屏東市, 26847, 59054, 85901, 170148
c14, 屏東縣, 崁頂鄉, 1904, 3962, 5866, 12270
c14, 屏東縣, 恆春鎮, 3613, 7664, 11277, 25661
c14, 屏東縣, 新園鄉, 4401, 10267, 14668, 30706
c14, 屏東縣, 新埤鄉, 1201, 2953, 4154, 9033
c14, 屏東縣, 春日鄉, 432, 897, 1329, 3923
c14, 屏東縣, 東港鎮, 5699, 13456, 19155, 39495
c14, 屏東縣, 枋寮鄉, 2916, 7210, 10126, 21394
