iso_code,zh_name,continent,location,date,new_deaths,new_deaths_smoothed,new_deaths_per_million,new_deaths_smoothed_per_million
KOR,南韓,Asia,South Korea,2021-08-21,13.0,8.429,0.251,0.163
KOR,南韓,Asia,South Korea,2021-08-22,7.0,7.857,0.135,0.152
KOR,南韓,Asia,South Korea,2021-08-23,6.0,7.857,0.116,0.152
KOR,南韓,Asia,South Korea,2021-08-24,9.0,8.429,0.174,0.163
KOR,南韓,Asia,South Korea,2021-08-25,20.0,9.429,0.386,0.182
KOR,南韓,Asia,South Korea,2021-08-26,8.0,9.714,0.154,0.187
KOR,南韓,Asia,South Korea,2021-08-27,11.0,10.571,0.212,0.204
KOR,南韓,Asia,South Korea,2021-08-28,3.0,9.143,0.058,0.176
KOR,南韓,Asia,South Korea,2021-08-29,5.0,8.857,0.096,0.171
KOR,南韓,Asia,South Korea,2021-08-30,1.0,8.143,0.019,0.157
KOR,南韓,Asia,South Korea,2021-08-31,7.0,7.857,0.135,0.152
KOR,南韓,Asia,South Korea,2021-09-01,11.0,6.571,0.212,0.127
KOR,南韓,Asia,South Korea,2021-09-02,5.0,6.143,0.096,0.119
KOR,南韓,Asia,South Korea,2021-09-03,7.0,5.571,0.135,0.108
KOR,南韓,Asia,South Korea,2021-09-04,6.0,6.0,0.116,0.116
KOR,南韓,Asia,South Korea,2021-09-05,6.0,6.143,0.116,0.119
KOR,南韓,Asia,South Korea,2021-09-06,3.0,6.429,0.058,0.124
KOR,南韓,Asia,South Korea,2021-09-07,4.0,6.0,0.077,0.116
KOR,南韓,Asia,South Korea,2021-09-08,9.0,5.714,0.174,0.11
KOR,南韓,Asia,South Korea,2021-09-09,5.0,5.714,0.096,0.11
KOR,南韓,Asia,South Korea,2021-09-10,10.0,6.143,0.193,0.119
KOR,南韓,Asia,South Korea,2021-09-11,1.0,5.429,0.019,0.105
KOR,南韓,Asia,South Korea,2021-09-12,1.0,4.714,0.019,0.091
KOR,南韓,Asia,South Korea,2021-09-13,7.0,5.286,0.135,0.102
KOR,南韓,Asia,South Korea,2021-09-14,13.0,6.571,0.251,0.127
KOR,南韓,Asia,South Korea,2021-09-15,6.0,6.143,0.116,0.119
KOR,南韓,Asia,South Korea,2021-09-16,3.0,5.857,0.058,0.113
KOR,南韓,Asia,South Korea,2021-09-17,5.0,5.143,0.096,0.099
KOR,南韓,Asia,South Korea,2021-09-18,10.0,6.429,0.193,0.124
KOR,南韓,Asia,South Korea,2021-09-19,5.0,7.0,0.096,0.135
KOR,南韓,Asia,South Korea,2021-09-20,4.0,6.571,0.077,0.127
KOR,南韓,Asia,South Korea,2021-09-21,6.0,5.571,0.116,0.108
KOR,南韓,Asia,South Korea,2021-09-22,8.0,5.857,0.154,0.113
KOR,南韓,Asia,South Korea,2021-09-23,7.0,6.429,0.135,0.124
KOR,南韓,Asia,South Korea,2021-09-24,7.0,6.714,0.135,0.13
KOR,南韓,Asia,South Korea,2021-09-25,9.0,6.571,0.174,0.127
KOR,南韓,Asia,South Korea,2021-09-26,6.0,6.714,0.116,0.13
KOR,南韓,Asia,South Korea,2021-09-27,8.0,7.286,0.154,0.141
KOR,南韓,Asia,South Korea,2021-09-28,10.0,7.857,0.193,0.152
KOR,南韓,Asia,South Korea,2021-09-29,7.0,7.714,0.135,0.149
KOR,南韓,Asia,South Korea,2021-09-30,16.0,9.0,0.309,0.174
KOR,南韓,Asia,South Korea,2021-10-01,7.0,9.0,0.135,0.174
KOR,南韓,Asia,South Korea,2021-10-02,3.0,8.143,0.058,0.157
KOR,南韓,Asia,South Korea,2021-10-03,6.0,8.143,0.116,0.157
KOR,南韓,Asia,South Korea,2021-10-04,11.0,8.571,0.212,0.165
KOR,南韓,Asia,South Korea,2021-10-05,12.0,8.857,0.232,0.171
KOR,南韓,Asia,South Korea,2021-10-06,8.0,9.0,0.154,0.174
KOR,南韓,Asia,South Korea,2021-10-07,10.0,8.143,0.193,0.157
KOR,南韓,Asia,South Korea,2021-10-08,6.0,8.0,0.116,0.154
KOR,南韓,Asia,South Korea,2021-10-09,15.0,9.714,0.289,0.187
KOR,南韓,Asia,South Korea,2021-10-10,8.0,10.0,0.154,0.193
KOR,南韓,Asia,South Korea,2021-10-11,11.0,10.0,0.212,0.193
KOR,南韓,Asia,South Korea,2021-10-12,11.0,9.857,0.212,0.19
KOR,南韓,Asia,South Korea,2021-10-13,13.0,10.571,0.251,0.204
KOR,南韓,Asia,South Korea,2021-10-14,8.0,10.286,0.154,0.199
KOR,南韓,Asia,South Korea,2021-10-15,18.0,12.0,0.347,0.232
KOR,南韓,Asia,South Korea,2021-10-16,16.0,12.143,0.309,0.234
KOR,南韓,Asia,South Korea,2021-10-17,8.0,12.143,0.154,0.234
KOR,南韓,Asia,South Korea,2021-10-18,21.0,13.571,0.405,0.262
KOR,南韓,Asia,South Korea,2021-10-19,9.0,13.286,0.174,0.256
KOR,南韓,Asia,South Korea,2021-10-20,11.0,13.0,0.212,0.251
KOR,南韓,Asia,South Korea,2021-10-21,16.0,14.143,0.309,0.273
KOR,南韓,Asia,South Korea,2021-10-22,20.0,14.429,0.386,0.278
KOR,南韓,Asia,South Korea,2021-10-23,21.0,15.143,0.405,0.292
KOR,南韓,Asia,South Korea,2021-10-24,7.0,15.0,0.135,0.289
KOR,南韓,Asia,South Korea,2021-10-25,15.0,14.143,0.289,0.273
KOR,南韓,Asia,South Korea,2021-10-26,9.0,14.143,0.174,0.273
KOR,南韓,Asia,South Korea,2021-10-27,11.0,14.143,0.212,0.273
KOR,南韓,Asia,South Korea,2021-10-28,9.0,13.143,0.174,0.254
KOR,南韓,Asia,South Korea,2021-10-29,13.0,12.143,0.251,0.234
KOR,南韓,Asia,South Korea,2021-10-30,19.0,11.857,0.367,0.229
KOR,南韓,Asia,South Korea,2021-10-31,9.0,12.143,0.174,0.234
KOR,南韓,Asia,South Korea,2021-11-01,16.0,12.286,0.309,0.237
KOR,南韓,Asia,South Korea,2021-11-02,18.0,13.571,0.347,0.262
KOR,南韓,Asia,South Korea,2021-11-03,24.0,15.429,0.463,0.298
KOR,南韓,Asia,South Korea,2021-11-04,20.0,17.0,0.386,0.328
KOR,南韓,Asia,South Korea,2021-11-05,20.0,18.0,0.386,0.347
KOR,南韓,Asia,South Korea,2021-11-06,11.0,16.857,0.212,0.325
KOR,南韓,Asia,South Korea,2021-11-07,13.0,17.429,0.251,0.336
KOR,南韓,Asia,South Korea,2021-11-08,18.0,17.714,0.347,0.342
KOR,南韓,Asia,South Korea,2021-11-09,14.0,17.143,0.27,0.331
KOR,南韓,Asia,South Korea,2021-11-10,21.0,16.714,0.405,0.323
KOR,南韓,Asia,South Korea,2021-11-11,18.0,16.429,0.347,0.317
KOR,南韓,Asia,South Korea,2021-11-12,32.0,18.143,0.618,0.35
KOR,南韓,Asia,South Korea,2021-11-13,20.0,19.429,0.386,0.375
KOR,南韓,Asia,South Korea,2021-11-14,12.0,19.286,0.232,0.372
KOR,南韓,Asia,South Korea,2021-11-15,22.0,19.857,0.425,0.383
KOR,南韓,Asia,South Korea,2021-11-16,21.0,20.857,0.405,0.403
KOR,南韓,Asia,South Korea,2021-11-17,29.0,22.0,0.56,0.425
KOR,南韓,Asia,South Korea,2021-11-18,28.0,23.429,0.54,0.452
KOR,南韓,Asia,South Korea,2021-11-19,29.0,23.0,0.56,0.444
KOR,南韓,Asia,South Korea,2021-11-20,30.0,24.429,0.579,0.471
KOR,南韓,Asia,South Korea,2021-11-21,24.0,26.143,0.463,0.505
KOR,南韓,Asia,South Korea,2021-11-22,30.0,27.286,0.579,0.527
KOR,南韓,Asia,South Korea,2021-11-23,35.0,29.286,0.675,0.565
KOR,南韓,Asia,South Korea,2021-11-24,38.0,30.571,0.733,0.59
KOR,南韓,Asia,South Korea,2021-11-25,39.0,32.143,0.753,0.62
KOR,南韓,Asia,South Korea,2021-11-26,52.0,35.429,1.004,0.684
KOR,南韓,Asia,South Korea,2021-11-27,56.0,39.143,1.081,0.755
KOR,南韓,Asia,South Korea,2021-11-28,32.0,40.286,0.618,0.777
KOR,南韓,Asia,South Korea,2021-11-29,44.0,42.286,0.849,0.816
KOR,南韓,Asia,South Korea,2021-11-30,35.0,42.286,0.675,0.816
KOR,南韓,Asia,South Korea,2021-12-01,46.0,43.429,0.888,0.838
KOR,南韓,Asia,South Korea,2021-12-02,34.0,42.714,0.656,0.824
KOR,南韓,Asia,South Korea,2021-12-03,70.0,45.286,1.351,0.874
KOR,南韓,Asia,South Korea,2021-12-04,43.0,43.429,0.83,0.838
KOR,南韓,Asia,South Korea,2021-12-05,41.0,44.714,0.791,0.863
KOR,南韓,Asia,South Korea,2021-12-06,64.0,47.571,1.235,0.918
KOR,南韓,Asia,South Korea,2021-12-07,63.0,51.571,1.216,0.995
KOR,南韓,Asia,South Korea,2021-12-08,57.0,53.143,1.1,1.026
KOR,南韓,Asia,South Korea,2021-12-09,53.0,55.857,1.023,1.078
KOR,南韓,Asia,South Korea,2021-12-10,80.0,57.286,1.544,1.106
KOR,南韓,Asia,South Korea,2021-12-11,43.0,57.286,0.83,1.106
KOR,南韓,Asia,South Korea,2021-12-12,40.0,57.143,0.772,1.103
KOR,南韓,Asia,South Korea,2021-12-13,94.0,61.429,1.814,1.186
KOR,南韓,Asia,South Korea,2021-12-14,69.0,62.286,1.332,1.202
KOR,南韓,Asia,South Korea,2021-12-15,62.0,63.0,1.197,1.216
KOR,南韓,Asia,South Korea,2021-12-16,73.0,65.857,1.409,1.271
KOR,南韓,Asia,South Korea,2021-12-17,53.0,62.0,1.023,1.197
KOR,南韓,Asia,South Korea,2021-12-18,78.0,67.0,1.505,1.293
KOR,南韓,Asia,South Korea,2021-12-19,54.0,69.0,1.042,1.332
KOR,南韓,Asia,South Korea,2021-12-20,52.0,63.0,1.004,1.216
KOR,南韓,Asia,South Korea,2021-12-21,78.0,64.286,1.505,1.241
KOR,南韓,Asia,South Korea,2021-12-22,109.0,71.0,2.104,1.37
KOR,南韓,Asia,South Korea,2021-12-23,56.0,68.571,1.081,1.323
KOR,南韓,Asia,South Korea,2021-12-24,105.0,76.0,2.026,1.467
KOR,南韓,Asia,South Korea,2021-12-25,69.0,74.714,1.332,1.442
KOR,南韓,Asia,South Korea,2021-12-26,55.0,74.857,1.061,1.445
KOR,南韓,Asia,South Korea,2021-12-27,46.0,74.0,0.888,1.428
KOR,南韓,Asia,South Korea,2021-12-28,36.0,68.0,0.695,1.312
KOR,南韓,Asia,South Korea,2021-12-29,73.0,62.857,1.409,1.213
KOR,南韓,Asia,South Korea,2021-12-30,108.0,70.286,2.084,1.356
KOR,南韓,Asia,South Korea,2021-12-31,62.0,64.143,1.197,1.238
KOR,南韓,Asia,South Korea,2022-01-01,69.0,64.143,1.332,1.238
KOR,南韓,Asia,South Korea,2022-01-02,36.0,61.429,0.695,1.186
KOR,南韓,Asia,South Korea,2022-01-03,51.0,62.143,0.984,1.199
KOR,南韓,Asia,South Korea,2022-01-04,57.0,65.143,1.1,1.257
KOR,南韓,Asia,South Korea,2022-01-05,49.0,61.714,0.946,1.191
KOR,南韓,Asia,South Korea,2022-01-06,45.0,52.714,0.868,1.017
KOR,南韓,Asia,South Korea,2022-01-07,54.0,51.571,1.042,0.995
KOR,南韓,Asia,South Korea,2022-01-08,51.0,49.0,0.984,0.946
KOR,南韓,Asia,South Korea,2022-01-09,34.0,48.714,0.656,0.94
KOR,南韓,Asia,South Korea,2022-01-10,43.0,47.571,0.83,0.918
KOR,南韓,Asia,South Korea,2022-01-11,52.0,46.857,1.004,0.904
KOR,南韓,Asia,South Korea,2022-01-12,44.0,46.143,0.849,0.891
KOR,南韓,Asia,South Korea,2022-01-13,49.0,46.714,0.946,0.902
KOR,南韓,Asia,South Korea,2022-01-14,22.0,42.143,0.425,0.813
KOR,南韓,Asia,South Korea,2022-01-15,29.0,39.0,0.56,0.753
KOR,南韓,Asia,South Korea,2022-01-16,23.0,37.429,0.444,0.722
KOR,南韓,Asia,South Korea,2022-01-17,45.0,37.714,0.868,0.728
KOR,南韓,Asia,South Korea,2022-01-18,74.0,40.857,1.428,0.789
KOR,南韓,Asia,South Korea,2022-01-19,28.0,38.571,0.54,0.744
KOR,南韓,Asia,South Korea,2022-01-20,21.0,34.571,0.405,0.667
KOR,南韓,Asia,South Korea,2022-01-21,28.0,35.429,0.54,0.684
KOR,南韓,Asia,South Korea,2022-01-22,11.0,32.857,0.212,0.634
KOR,南韓,Asia,South Korea,2022-01-23,25.0,33.143,0.482,0.64
KOR,南韓,Asia,South Korea,2022-01-24,23.0,30.0,0.444,0.579
KOR,南韓,Asia,South Korea,2022-01-25,32.0,24.0,0.618,0.463
KOR,南韓,Asia,South Korea,2022-01-26,34.0,24.857,0.656,0.48
KOR,南韓,Asia,South Korea,2022-01-27,24.0,25.286,0.463,0.488
KOR,南韓,Asia,South Korea,2022-01-28,34.0,26.143,0.656,0.505
KOR,南韓,Asia,South Korea,2022-01-29,20.0,27.429,0.386,0.529
KOR,南韓,Asia,South Korea,2022-01-30,23.0,27.143,0.444,0.524
KOR,南韓,Asia,South Korea,2022-01-31,17.0,26.286,0.328,0.507
KOR,南韓,Asia,South Korea,2022-02-01,15.0,23.857,0.289,0.46
KOR,南韓,Asia,South Korea,2022-02-02,25.0,22.571,0.482,0.436
KOR,南韓,Asia,South Korea,2022-02-03,24.0,22.571,0.463,0.436
KOR,南韓,Asia,South Korea,2022-02-04,22.0,20.857,0.425,0.403
KOR,南韓,Asia,South Korea,2022-02-05,15.0,20.143,0.289,0.389
KOR,南韓,Asia,South Korea,2022-02-06,13.0,18.714,0.251,0.361
KOR,南韓,Asia,South Korea,2022-02-07,36.0,21.429,0.695,0.414
KOR,南韓,Asia,South Korea,2022-02-08,21.0,22.286,0.405,0.43
KOR,南韓,Asia,South Korea,2022-02-09,20.0,21.571,0.386,0.416
KOR,南韓,Asia,South Korea,2022-02-10,49.0,25.143,0.946,0.485
KOR,南韓,Asia,South Korea,2022-02-11,33.0,26.714,0.637,0.516
KOR,南韓,Asia,South Korea,2022-02-12,36.0,29.714,0.695,0.573
KOR,南韓,Asia,South Korea,2022-02-13,21.0,30.857,0.405,0.596
KOR,南韓,Asia,South Korea,2022-02-14,61.0,34.429,1.177,0.664
KOR,南韓,Asia,South Korea,2022-02-15,39.0,37.0,0.753,0.714
KOR,南韓,Asia,South Korea,2022-02-16,36.0,39.286,0.695,0.758
KOR,南韓,Asia,South Korea,2022-02-17,45.0,38.714,0.868,0.747
KOR,南韓,Asia,South Korea,2022-02-18,71.0,44.143,1.37,0.852
KOR,南韓,Asia,South Korea,2022-02-19,51.0,46.286,0.984,0.893
KOR,南韓,Asia,South Korea,2022-02-20,45.0,49.714,0.868,0.959
KOR,南韓,Asia,South Korea,2022-02-21,58.0,49.286,1.119,0.951
KOR,南韓,Asia,South Korea,2022-02-22,99.0,57.857,1.911,1.117
KOR,南韓,Asia,South Korea,2022-02-23,82.0,64.429,1.583,1.243
KOR,南韓,Asia,South Korea,2022-02-24,94.0,71.429,1.814,1.379
KOR,南韓,Asia,South Korea,2022-02-25,112.0,77.286,2.162,1.492
KOR,南韓,Asia,South Korea,2022-02-26,49.0,77.0,0.946,1.486
KOR,南韓,Asia,South Korea,2022-02-27,114.0,86.857,2.2,1.676
KOR,南韓,Asia,South Korea,2022-02-28,112.0,94.571,2.162,1.825
KOR,南韓,Asia,South Korea,2022-03-01,96.0,94.143,1.853,1.817
KOR,南韓,Asia,South Korea,2022-03-02,128.0,100.714,2.47,1.944
KOR,南韓,Asia,South Korea,2022-03-03,186.0,113.857,3.59,2.197
KOR,南韓,Asia,South Korea,2022-03-04,216.0,128.714,4.169,2.484
KOR,南韓,Asia,South Korea,2022-03-05,161.0,144.714,3.107,2.793
KOR,南韓,Asia,South Korea,2022-03-06,139.0,148.286,2.683,2.862
KOR,南韓,Asia,South Korea,2022-03-07,186.0,158.857,3.59,3.066
KOR,南韓,Asia,South Korea,2022-03-08,158.0,167.714,3.049,3.237
KOR,南韓,Asia,South Korea,2022-03-09,206.0,178.857,3.976,3.452
KOR,南韓,Asia,South Korea,2022-03-10,229.0,185.0,4.42,3.57
KOR,南韓,Asia,South Korea,2022-03-11,269.0,192.571,5.191,3.716
KOR,南韓,Asia,South Korea,2022-03-12,251.0,205.429,4.844,3.965
KOR,南韓,Asia,South Korea,2022-03-13,200.0,214.143,3.86,4.133
KOR,南韓,Asia,South Korea,2022-03-14,293.0,229.429,5.655,4.428
KOR,南韓,Asia,South Korea,2022-03-15,164.0,230.286,3.165,4.444
KOR,南韓,Asia,South Korea,2022-03-16,429.0,262.143,8.279,5.059
KOR,南韓,Asia,South Korea,2022-03-17,301.0,272.429,5.809,5.258
KOR,南韓,Asia,South Korea,2022-03-18,319.0,279.571,6.156,5.395
KOR,南韓,Asia,South Korea,2022-03-19,327.0,290.429,6.311,5.605
KOR,南韓,Asia,South Korea,2022-03-20,329.0,308.857,6.349,5.961
KOR,南韓,Asia,South Korea,2022-03-21,384.0,321.857,7.411,6.212
KOR,南韓,Asia,South Korea,2022-03-22,291.0,340.0,5.616,6.562
KOR,南韓,Asia,South Korea,2022-03-23,470.0,345.857,9.071,6.675
KOR,南韓,Asia,South Korea,2022-03-24,392.0,358.857,7.565,6.926
KOR,南韓,Asia,South Korea,2022-03-25,323.0,359.429,6.234,6.937
KOR,南韓,Asia,South Korea,2022-03-26,282.0,353.0,5.442,6.813
KOR,南韓,Asia,South Korea,2022-03-27,287.0,347.0,5.539,6.697
KOR,南韓,Asia,South Korea,2022-03-28,237.0,326.0,4.574,6.292
KOR,南韓,Asia,South Korea,2022-03-29,432.0,346.143,8.337,6.68
KOR,南韓,Asia,South Korea,2022-03-30,375.0,332.571,7.237,6.418
KOR,南韓,Asia,South Korea,2022-03-31,360.0,328.0,6.948,6.33
KOR,南韓,Asia,South Korea,2022-04-01,339.0,330.286,6.542,6.374
KOR,南韓,Asia,South Korea,2022-04-02,306.0,333.714,5.906,6.44
KOR,南韓,Asia,South Korea,2022-04-03,218.0,323.857,4.207,6.25
KOR,南韓,Asia,South Korea,2022-04-04,209.0,319.857,4.034,6.173
KOR,南韓,Asia,South Korea,2022-04-05,371.0,311.143,7.16,6.005
KOR,南韓,Asia,South Korea,2022-04-06,348.0,307.286,6.716,5.93
KOR,南韓,Asia,South Korea,2022-04-07,373.0,309.143,7.199,5.966
KOR,南韓,Asia,South Korea,2022-04-08,338.0,309.0,6.523,5.963
KOR,南韓,Asia,South Korea,2022-04-09,329.0,312.286,6.349,6.027
KOR,南韓,Asia,South Korea,2022-04-10,258.0,318.0,4.979,6.137
KOR,南韓,Asia,South Korea,2022-04-11,171.0,312.571,3.3,6.032
KOR,南韓,Asia,South Korea,2022-04-12,184.0,285.857,3.551,5.517
KOR,南韓,Asia,South Korea,2022-04-13,318.0,281.571,6.137,5.434
KOR,南韓,Asia,South Korea,2022-04-14,264.0,266.0,5.095,5.134
KOR,南韓,Asia,South Korea,2022-04-15,273.0,256.714,5.269,4.954
KOR,南韓,Asia,South Korea,2022-04-16,203.0,238.714,3.918,4.607
KOR,南韓,Asia,South Korea,2022-04-17,132.0,220.714,2.547,4.26
KOR,南韓,Asia,South Korea,2022-04-18,130.0,214.857,2.509,4.147
KOR,南韓,Asia,South Korea,2022-04-19,166.0,212.286,3.204,4.097
KOR,南韓,Asia,South Korea,2022-04-20,147.0,187.857,2.837,3.625
KOR,南韓,Asia,South Korea,2022-04-21,206.0,179.571,3.976,3.466
KOR,南韓,Asia,South Korea,2022-04-22,151.0,162.143,2.914,3.129
KOR,南韓,Asia,South Korea,2022-04-23,109.0,148.714,2.104,2.87
KOR,南韓,Asia,South Korea,2022-04-24,110.0,145.571,2.123,2.809
KOR,南韓,Asia,South Korea,2022-04-25,0.0,127.0,0.0,2.451
KOR,南韓,Asia,South Korea,2022-04-26,223.0,135.143,4.304,2.608
KOR,南韓,Asia,South Korea,2022-04-27,0.0,114.143,0.0,2.203
KOR,南韓,Asia,South Korea,2022-04-28,258.0,121.571,4.979,2.346
KOR,南韓,Asia,South Korea,2022-04-29,70.0,110.0,1.351,2.123
KOR,南韓,Asia,South Korea,2022-04-30,81.0,106.0,1.563,2.046
KOR,南韓,Asia,South Korea,2022-05-01,83.0,102.143,1.602,1.971
KOR,南韓,Asia,South Korea,2022-05-02,49.0,109.143,0.946,2.106
KOR,南韓,Asia,South Korea,2022-05-03,72.0,87.571,1.39,1.69
KOR,南韓,Asia,South Korea,2022-05-04,79.0,98.857,1.525,1.908
KOR,南韓,Asia,South Korea,2022-05-05,48.0,68.857,0.926,1.329
KOR,南韓,Asia,South Korea,2022-05-06,83.0,70.714,1.602,1.365
KOR,南韓,Asia,South Korea,2022-05-07,71.0,69.286,1.37,1.337
KOR,南韓,Asia,South Korea,2022-05-08,40.0,63.143,0.772,1.219
KOR,南韓,Asia,South Korea,2022-05-09,62.0,65.0,1.197,1.254
KOR,南韓,Asia,South Korea,2022-05-10,29.0,58.857,0.56,1.136
KOR,南韓,Asia,South Korea,2022-05-11,63.0,56.571,1.216,1.092
KOR,南韓,Asia,South Korea,2022-05-12,52.0,57.143,1.004,1.103
KOR,南韓,Asia,South Korea,2022-05-13,55.0,53.143,1.061,1.026
KOR,南韓,Asia,South Korea,2022-05-14,48.0,49.857,0.926,0.962
KOR,南韓,Asia,South Korea,2022-05-15,35.0,49.143,0.675,0.948
KOR,南韓,Asia,South Korea,2022-05-16,27.0,44.143,0.521,0.852
KOR,南韓,Asia,South Korea,2022-05-17,31.0,44.429,0.598,0.857
KOR,南韓,Asia,South Korea,2022-05-18,40.0,41.143,0.772,0.794
KOR,南韓,Asia,South Korea,2022-05-19,43.0,39.857,0.83,0.769
KOR,南韓,Asia,South Korea,2022-05-20,26.0,35.714,0.502,0.689
KOR,南韓,Asia,South Korea,2022-05-21,54.0,36.571,1.042,0.706
KOR,南韓,Asia,South Korea,2022-05-22,22.0,34.714,0.425,0.67
KOR,南韓,Asia,South Korea,2022-05-23,19.0,33.571,0.367,0.648
KOR,南韓,Asia,South Korea,2022-05-24,23.0,32.429,0.444,0.626
KOR,南韓,Asia,South Korea,2022-05-25,34.0,31.571,0.656,0.609
KOR,南韓,Asia,South Korea,2022-05-26,40.0,31.143,0.772,0.601
KOR,南韓,Asia,South Korea,2022-05-27,36.0,32.571,0.695,0.629
KOR,南韓,Asia,South Korea,2022-05-28,19.0,27.571,0.367,0.532
KOR,南韓,Asia,South Korea,2022-05-29,9.0,25.714,0.174,0.496
KOR,南韓,Asia,South Korea,2022-05-30,9.0,24.286,0.174,0.469
KOR,南韓,Asia,South Korea,2022-05-31,21.0,24.0,0.405,0.463
KOR,南韓,Asia,South Korea,2022-06-01,15.0,21.286,0.289,0.411
KOR,南韓,Asia,South Korea,2022-06-02,17.0,18.0,0.328,0.347
KOR,南韓,Asia,South Korea,2022-06-03,9.0,14.143,0.174,0.273
KOR,南韓,Asia,South Korea,2022-06-04,20.0,14.286,0.386,0.276
KOR,南韓,Asia,South Korea,2022-06-05,21.0,16.0,0.405,0.309
KOR,南韓,Asia,South Korea,2022-06-06,20.0,17.571,0.386,0.339
KOR,南韓,Asia,South Korea,2022-06-07,6.0,15.429,0.116,0.298
KOR,南韓,Asia,South Korea,2022-06-08,18.0,15.857,0.347,0.306
KOR,南韓,Asia,South Korea,2022-06-09,18.0,16.0,0.347,0.309
KOR,南韓,Asia,South Korea,2022-06-10,10.0,16.143,0.193,0.312
KOR,南韓,Asia,South Korea,2022-06-11,20.0,16.143,0.386,0.312
KOR,南韓,Asia,South Korea,2022-06-12,17.0,15.571,0.328,0.301
KOR,南韓,Asia,South Korea,2022-06-13,2.0,13.0,0.039,0.251
KOR,南韓,Asia,South Korea,2022-06-14,9.0,13.429,0.174,0.259
KOR,南韓,Asia,South Korea,2022-06-15,8.0,12.0,0.154,0.232
KOR,南韓,Asia,South Korea,2022-06-16,9.0,10.714,0.174,0.207
KOR,南韓,Asia,South Korea,2022-06-17,11.0,10.857,0.212,0.21
KOR,南韓,Asia,South Korea,2022-06-18,14.0,10.0,0.27,0.193
KOR,南韓,Asia,South Korea,2022-06-19,10.0,9.0,0.193,0.174
KOR,南韓,Asia,South Korea,2022-06-20,12.0,10.429,0.232,0.201
KOR,南韓,Asia,South Korea,2022-06-21,11.0,10.714,0.212,0.207
KOR,南韓,Asia,South Korea,2022-06-22,14.0,11.571,0.27,0.223
KOR,南韓,Asia,South Korea,2022-06-23,10.0,11.714,0.193,0.226
KOR,南韓,Asia,South Korea,2022-06-24,18.0,12.714,0.347,0.245
KOR,南韓,Asia,South Korea,2022-06-25,6.0,11.571,0.116,0.223
KOR,南韓,Asia,South Korea,2022-06-26,3.0,10.571,0.058,0.204
KOR,南韓,Asia,South Korea,2022-06-27,5.0,9.571,0.096,0.185
KOR,南韓,Asia,South Korea,2022-06-28,7.0,9.0,0.135,0.174
KOR,南韓,Asia,South Korea,2022-06-29,10.0,8.429,0.193,0.163
KOR,南韓,Asia,South Korea,2022-06-30,8.0,8.143,0.154,0.157
KOR,南韓,Asia,South Korea,2022-07-01,7.0,6.571,0.135,0.127
KOR,南韓,Asia,South Korea,2022-07-02,8.0,6.857,0.154,0.132
KOR,南韓,Asia,South Korea,2022-07-03,4.0,7.0,0.077,0.135
KOR,南韓,Asia,South Korea,2022-07-04,2.0,6.571,0.039,0.127
KOR,南韓,Asia,South Korea,2022-07-05,7.0,6.571,0.135,0.127
KOR,南韓,Asia,South Korea,2022-07-06,10.0,6.571,0.193,0.127
KOR,南韓,Asia,South Korea,2022-07-07,12.0,7.143,0.232,0.138
KOR,南韓,Asia,South Korea,2022-07-08,19.0,8.857,0.367,0.171
KOR,南韓,Asia,South Korea,2022-07-09,19.0,10.429,0.367,0.201
KOR,南韓,Asia,South Korea,2022-07-10,18.0,12.429,0.347,0.24
KOR,南韓,Asia,South Korea,2022-07-11,7.0,13.143,0.135,0.254
KOR,南韓,Asia,South Korea,2022-07-12,12.0,13.857,0.232,0.267
KOR,南韓,Asia,South Korea,2022-07-13,16.0,14.714,0.309,0.284
KOR,南韓,Asia,South Korea,2022-07-14,16.0,15.286,0.309,0.295
KOR,南韓,Asia,South Korea,2022-07-15,16.0,14.857,0.309,0.287
KOR,南韓,Asia,South Korea,2022-07-16,14.0,14.143,0.27,0.273
KOR,南韓,Asia,South Korea,2022-07-17,11.0,13.143,0.212,0.254
KOR,南韓,Asia,South Korea,2022-07-18,12.0,13.857,0.232,0.267
KOR,南韓,Asia,South Korea,2022-07-19,12.0,13.857,0.232,0.267
KOR,南韓,Asia,South Korea,2022-07-20,17.0,14.0,0.328,0.27
KOR,南韓,Asia,South Korea,2022-07-21,31.0,16.143,0.598,0.312
KOR,南韓,Asia,South Korea,2022-07-22,30.0,18.143,0.579,0.35
KOR,南韓,Asia,South Korea,2022-07-23,18.0,18.714,0.347,0.361
KOR,南韓,Asia,South Korea,2022-07-24,17.0,19.571,0.328,0.378
KOR,南韓,Asia,South Korea,2022-07-25,17.0,20.286,0.328,0.391
KOR,南韓,Asia,South Korea,2022-07-26,25.0,22.143,0.482,0.427
KOR,南韓,Asia,South Korea,2022-07-27,25.0,23.286,0.482,0.449
KOR,南韓,Asia,South Korea,2022-07-28,35.0,23.857,0.675,0.46
KOR,南韓,Asia,South Korea,2022-07-29,35.0,24.571,0.675,0.474
KOR,南韓,Asia,South Korea,2022-07-30,20.0,24.857,0.386,0.48
KOR,南韓,Asia,South Korea,2022-07-31,21.0,25.429,0.405,0.491
KOR,南韓,Asia,South Korea,2022-08-01,16.0,25.286,0.309,0.488
KOR,南韓,Asia,South Korea,2022-08-02,26.0,25.429,0.502,0.491
KOR,南韓,Asia,South Korea,2022-08-03,34.0,26.714,0.656,0.516
